coord_lat,coord_lon,temp,feels_like,temp_min,temp_max,humidity,wind_speed,wind_deg,clouds_all,rain_1h
36,140,294.07,294.02,293.22,294.83,69,7.72,185,100,
36,140,292.37,292.57,292.04,293.34,85,5.41,181,100,5.01
36,140,294.78,295.45,294.11,296.45,94,5.66,190,75,6.68
36,140,293.18,293.56,290.96,294.4,89,4.4,314,100,5.62
36,140,289.79,289.83,287.18,290.47,89,3.16,57,100,
36,140,287.66,287.15,285.44,288.72,76,1.86,65,100,
36,140,292.44,291.65,290.51,293.67,47,3.79,55,100,
36,140,294.41,293.66,291.07,296.46,41,5.42,67,100,
36,140,289.35,288.91,287.66,290.38,72,2.99,60,5,
36,140,288.96,288.69,283.29,292.01,80,1.03,44,82,
36,140,295.07,294.65,294.11,296.49,51,1.49,110,40,
36,140,298.47,298.05,296.34,299.33,38,3.45,174,90,
36,140,292.41,292.3,291.07,293.16,73,3.01,138,100,5.79
36,140,289.03,289.02,288.29,289.36,90,3.24,54,100,2.11
36,140,291.78,292.15,290.25,293.15,94,0.51,0,75,
36,140,297.07,297.32,295.11,298.74,69,6.17,190,40,
36,140,292.08,291.2,291.07,292.69,45,9.22,214,0,
36,140,289.97,288.96,288.29,291.49,48,1.23,173,5,
36,140,296.29,295.5,295.11,298.13,32,0.72,232,0,
36,140,299.58,299.58,299.26,301.58,23,1.64,160,12,
36,140,295.29,294.89,291.29,297.56,51,2.19,87,100,
36,140,291.85,291.53,285.29,294.23,67,2.05,14,41,
36,140,297.73,297.24,296.45,299.36,38,2.03,73,5,
36,140,302.15,300.87,298.29,303.68,27,3.33,120,20,
36,140,296.31,296.09,290.34,298.12,54,2.38,159,100,
36,140,293.89,293.64,287.34,296.45,62,0.8,147,100,
36,140,297.11,296.92,295.34,297.57,52,0.94,85,100,2.68
36,140,298.27,297.96,295.29,298.71,43,2.22,210,100,3.59
36,140,294.91,294.26,291,297.01,43,3.3,191,100,3.16
36,140,289.94,289.95,288.22,290.93,87,2.68,327,100,3.16
36,140,289.74,289.83,288.74,290.51,91,1.49,143,100,3.16
36,140,295.24,295.57,292.34,295.4,79,1.08,28,100,
36,140,293.42,293.67,289.4,295.34,83,1.19,202,100,
36,140,291.9,292,287.34,294.23,83,0.9,165,100,
36,140,297.91,297.62,295.11,300.44,45,0.4,235,100,
36,140,301.91,301.78,298.34,303.68,43,6.97,117,78,
36,140,294.65,294.66,292.18,295.47,69,4.46,93,100,2.37
36,140,292.42,291.86,290.29,293.16,56,3.84,87,100,
36,140,295.31,294.91,294.11,296.55,51,3.47,77,100,
36,140,297.65,297.2,294.29,299.79,40,2.99,147,98,
36,140,293.35,293.15,289.34,295.34,66,3.42,178,100,
36,140,292.48,292.53,287.29,294.79,79,2.58,173,100,
36,140,296.17,296.43,294.85,297.18,73,3.6,190,75,
36,140,298.58,298.41,297.34,299.24,47,5.1,191,100,
36,140,294.72,295.02,293.29,295.47,80,3.91,176,100,
36,140,293.42,293.77,289.89,295.9,87,1.33,156,100,
36,140,299.29,299.29,298.11,300.47,48,0.78,30,100,
36,140,302.85,301.56,300.94,304.23,29,4.04,184,54,
36,140,295.82,295.66,294.29,297.6,58,0.51,176,100,
36,140,294.01,293.9,291.07,295.38,67,2.38,98,83,
36,140,297.27,296.81,294.29,297.56,41,4.16,139,33,
36,140,297.24,296.67,294.29,298.22,37,4.83,146,29,
36,140,291.88,291.14,288.29,293.13,51,3.17,105,20,
36,140,292.59,291.9,288.34,294.79,50,1.88,137,87,
36,140,297.22,296.81,295.11,298.25,43,4.04,190,45,
36,140,298.53,298.17,296.29,299.8,40,6.76,196,75,
36,140,294.91,295.18,292.11,296.45,78,5.14,175,96,
36,140,294.03,294.37,292.11,295.9,84,5.24,187,83,
36,140,296.02,296.01,295.11,296.49,63,7.65,192,100,4.86
36,140,297.7,298.12,295.11,299.23,73,7.72,200,75,
36,140,295.84,296.44,295.4,296.49,87,4.31,205,100,
36,140,296.17,296.9,295.28,298.12,91,2.96,212,94,
36,140,296.73,297.55,295.11,298.12,92,3.62,204,100,3.55
36,140,297.74,298.5,294.85,299.8,86,6.36,178,100,7.11
36,140,297,297.76,296.07,297.57,89,14.2,190,100,4.86
36,140,294.93,295.12,294.29,295.51,75,3.82,265,100,
36,140,294.29,294.5,293.34,294.29,78,0.83,167,100,
36,140,298.23,298.2,295.29,299.29,54,4.55,121,75,
36,140,294.43,294.39,290.29,296.45,68,1.46,141,0,
36,140,292.26,292.21,288.29,294.79,76,1.71,167,58,
36,140,298.76,298.66,296.29,300.44,49,2.74,185,41,
36,140,300.11,301.25,298.29,301.46,61,3.6,140,75,
36,140,295.98,296.09,293.22,298.12,68,3.39,168,100,4.62
36,140,292.3,292.31,291.29,293.25,78,1.19,136,100,1.54
36,140,290.85,291.29,289.89,292.02,100,3.09,40,75,0.8
36,140,293.73,294.01,293.18,294.92,83,2.57,350,75,
36,140,293.36,293.76,290.44,294.83,89,0.41,238,100,0.18
36,140,291.25,291.36,289.29,292.05,86,1.91,105,100,0.75
36,140,295.89,295.76,295.11,296.49,59,1.91,99,76,
36,140,299.09,299.02,295.34,302.02,49,6.3,85,69,
36,140,291.85,291.76,289.33,292.6,76,4.27,75,100,
36,140,291.32,291.49,289.29,292.04,88,3.83,74,98,4.21
36,140,295.75,295.66,293.29,297.14,61,3.3,89,94,
36,140,294.15,294,292.29,296,65,4.18,166,87,2.73
36,140,290.74,290.72,289.29,291.48,83,2.71,348,100,1.46
36,140,289.7,289.71,288.18,290.37,88,2.36,355,100,
36,140,295.31,295.3,292.11,296.03,66,3.04,57,100,
36,140,297.08,297.25,295.29,297.69,66,5.23,81,97,
36,140,291.54,291.58,288.74,292.56,82,3.59,95,96,2.73
36,140,289.52,289.3,287.18,290.37,80,3.57,358,88,
36,140,295.25,294.72,293.34,297.02,46,2.9,31,6,
36,140,297.65,297.51,294.29,300.35,52,4.72,91,55,
36,140,291.72,291.38,289.29,292.6,67,2.21,71,8,
36,140,290.85,290.66,286.29,293.12,76,1.32,61,1,
36,140,296.29,295.86,295.29,297.66,46,1.84,332,0,
36,140,300.75,299.92,297.18,303.13,29,1.08,67,0,
36,140,294.21,294.04,289.29,296.45,64,2.49,131,1,
36,140,292.76,292.68,287.18,295.34,73,1.31,141,34,
36,140,297.75,297.7,295.96,298.71,55,1.14,168,100,
36,140,299.38,299.38,297.29,300.35,48,5.46,186,100,
36,140,295.58,295.68,292.11,297.56,69,3.07,162,100,
36,140,294.38,294.49,289.89,296.45,74,1.62,130,100,0.19
36,140,298.74,298.74,296.29,299.89,53,1.82,107,100,
36,140,299.45,299.45,297.29,301.46,36,5.11,90,83,
36,140,294.5,294.39,290.51,297.01,65,2.54,105,9,
36,140,292.96,293.06,289.4,295.34,79,1.45,79,9,
36,140,299.32,299.32,296.29,301.03,43,1.92,93,6,
36,140,301.39,300.29,298.29,303.69,27,3.68,147,23,
36,140,296.22,296.51,292.11,298.12,74,4.08,167,100,
36,140,294.55,294.78,289.29,296.45,78,2.16,148,94,
36,140,298.54,298.57,296.29,299.4,55,4.46,183,100,
36,140,299.21,299.21,297.11,299.82,64,4.97,168,100,
36,140,295.66,295.87,293.78,296.03,73,3.69,171,100,3.65
36,140,291.94,292.22,290.44,292.6,90,3.96,135,100,6.48
36,140,294.63,294.74,293.34,296.03,73,3.6,80,75,
36,140,297.96,298.04,295.29,299.23,59,1.59,79,94,
36,140,295.59,295.74,292.11,297.56,71,2,161,100,
36,140,294.37,294.61,290.29,296.45,79,1.56,157,100,
36,140,300.65,301.37,299.29,302.11,54,2.08,197,40,
36,140,302.16,301.95,299.34,303.74,42,4.83,191,52,
36,140,296.36,296.72,293.78,297.6,76,4.09,171,100,
36,140,295.21,295.64,291.29,297.56,83,2.24,144,69,
36,140,301.05,301.4,300.11,301.58,49,3.01,177,100,
36,140,302.71,302.24,301.11,304.33,39,5.13,189,82,
36,140,297.61,297.94,293.29,299.79,70,2.74,175,1,
36,140,295.82,296.28,291.07,298.12,82,1.25,152,53,
36,140,297.88,297.92,295.34,299.23,58,1.89,183,100,0.45
36,140,299.09,298.97,296.29,299.79,47,2.7,174,100,3.89
36,140,297.05,297.27,292.29,299.23,68,1.28,196,41,
36,140,295.76,295.9,293.74,297.56,70,1.22,225,10,
36,140,302.5,301.84,302.01,303.72,37,1.72,254,0,
36,140,305.53,304.81,303.34,307.01,33,5.76,196,0,
36,140,298.17,298.22,294.34,299.27,57,3.71,178,61,
36,140,296.67,296.93,292.34,298.68,71,1.63,162,23,
36,140,301.95,301.73,299.11,302.69,42,2.51,145,100,
36,140,303.91,302.64,298.34,305.9,30,4.91,156,70,
36,140,297.13,297.41,294.89,298.13,70,3.14,112,100,5.62
36,140,293.86,294.18,293.13,294.82,84,1.71,40,100,2.05
36,140,299.32,299.32,296.34,299.92,56,2.77,175,100,
36,140,302.5,303.41,300.11,304.23,51,5.44,186,49,
36,140,298.7,299.35,295.51,300.9,78,1.47,147,100,
36,140,298.3,299.09,294.29,300.34,85,2.15,61,100,
36,140,302.96,304.89,300.47,304.33,56,1.6,110,100,
36,140,302.83,304.68,298.34,305.34,56,4.73,128,100,2.26
36,140,299.43,299.43,295.34,301.45,74,1.89,163,100,0.12
36,140,295.93,296.35,293.78,297.04,80,2.63,128,100,6.68
36,140,292.13,292.56,291.28,293.25,95,1.1,17,100,9.12
36,140,292.57,293.07,291.51,293.15,96,3.57,8,100,7.35
36,140,292.97,293.38,291.55,293.71,91,1.58,318,100,2.51
36,140,292.46,292.87,289.89,293.71,93,1.96,323,100,
36,140,299.89,300.33,298.11,302.14,50,0.83,243,0,
36,140,303.96,302.98,300.34,306.46,33,4.15,154,0,
36,140,297.9,298.15,292.11,299.79,66,3.23,178,0,
36,140,295.62,296.04,289.29,298.12,81,1.69,177,0,
36,140,300.89,301.65,300.29,301.07,54,3.7,182,100,
36,140,301.56,301.69,299.83,302.57,46,5.96,189,100,
36,140,297.52,297.92,294.34,299.79,73,3.02,169,100,
36,140,296.51,297.09,293.29,298.68,84,3.41,170,100,
36,140,295.93,295.99,294.78,296.48,66,5.76,189,100,7.49
36,140,291.46,291.8,290.96,292.34,94,4.77,61,100,6.48
36,140,292.88,293.26,291,293.72,90,2.2,333,0,
36,140,291.16,291.34,288.29,292.6,89,1.76,265,21,
36,140,300.34,300.5,298.11,302.57,46,4.06,189,100,
36,140,302.58,303.12,300.11,303.81,48,6.73,184,100,0.39
36,140,299.4,299.4,297.11,300.9,68,8.37,187,100,
36,140,294.92,295.11,293.29,295.94,75,3.65,159,100,3.76
36,140,296.23,296.97,294.36,297.34,91,4.45,311,100,0.13
36,140,297.08,297.57,295.91,297.69,78,1.04,172,100,5.46
36,140,295.86,296.67,294.85,296.48,95,0.22,342,100,1.15
36,140,295.63,296.41,293.74,297.04,95,1,327,98,
36,140,302.03,304.93,299.11,303.78,66,1.26,281,19,
36,140,306.24,307.53,303.34,308.18,42,4.27,173,37,1.51
36,140,300.84,304.22,297.29,302.56,78,3.79,60,100,
36,140,298.2,299.11,296,299.27,90,1.57,23,89,
36,140,303.06,305.06,301,304.24,56,2.04,286,93,
36,140,305.44,306.65,303.22,306.49,44,3.72,163,82,0.15
36,140,301.47,304.01,298.29,304.23,67,3.27,79,98,
36,140,299.52,299.52,296.07,301.45,79,3.11,29,97,
36,140,303.03,305.19,300.29,304.22,57,2.07,83,21,
36,140,303.76,304.78,301.11,304.26,48,2.9,106,84,
36,140,299.45,299.45,296.55,300.37,62,3.51,93,100,
36,140,297.61,297.76,294.29,298.71,63,2.61,61,100,
36,140,301.53,302.35,298.29,302.01,53,2.58,74,100,
36,140,302.52,302.56,300.11,303.13,44,5.62,148,100,
36,140,297.94,298.33,294.89,299.23,71,2.67,128,99,
36,140,296.27,296.8,294.33,297.6,83,1.69,79,95,
36,140,295.65,296.38,294.85,296.29,93,1.48,170,100,4.86
36,140,295.74,296.51,295.11,296.45,94,4.63,60,75,0.58
36,140,294.78,295.48,294.28,295.38,95,0.85,280,100,2.51
36,140,294.67,295.38,293.22,295.37,96,0.52,60,100,0.13
36,140,298.19,298.84,297.11,298.74,80,1.76,88,100,
36,140,302.61,304.16,301.11,303.15,55,1.89,117,75,
36,140,297.74,298.32,295.29,298.16,79,2.79,157,100,
36,140,297.3,298.02,296.51,297.6,86,1.23,126,90,
36,140,301.35,304.07,300.34,302.11,69,2.6,194,100,
36,140,302.42,305.16,300.29,303.15,63,2.01,212,100,1.53
36,140,299.48,299.48,299.26,300.38,70,7.29,212,100,6.48
36,140,299.04,299.75,298.29,300.38,79,10.28,208,100,1.53
36,140,300.86,305.84,299.89,301.49,89,4.63,220,75,6.48
36,140,302.97,306.44,300.44,303.71,64,2.23,245,100,3.55
36,140,299.68,299.68,298.29,300.94,84,1.38,220,100,0.18
36,140,299.03,300.15,297.11,300.37,95,2.12,56,100,
36,140,303.36,305.78,302.11,304.27,57,2.42,82,100,
36,140,303.92,304.36,301.07,305.35,44,3.27,101,100,2.65
36,140,300.29,303.52,297.18,302.05,83,3.98,57,100,4.34
36,140,297.32,298.04,296.07,298.72,86,1.65,58,100,4.21
36,140,302.29,305.09,301.07,303.78,64,1.09,332,100,
36,140,306.66,309.03,304.29,308.11,45,2,159,99,
36,140,300.52,302.96,300.37,301.49,73,2.21,145,100,
36,140,299.79,299.79,297.11,300.38,78,0.42,66,93,
36,140,306.31,311,303.34,307.66,54,1.45,106,19,
36,140,307.68,311.67,306.29,308.69,47,7.57,149,14,
36,140,303.99,308.93,299.89,304.8,65,2.63,94,7,
36,140,300.89,304.2,297.18,302.59,77,2.56,36,2,
36,140,305.24,308.71,304.29,306.49,54,2.32,87,18,
36,140,309.11,312.21,306.07,310.37,40,4.31,83,2,
36,140,301.5,305.13,298.22,302.6,74,2.92,73,0,
36,140,299.38,299.38,298.22,300.38,79,1.63,7,19,
36,140,306.01,309.73,304.29,307.11,52,0.75,93,100,
36,140,307.23,308.46,304.34,308.71,39,1.34,134,100,0.42
36,140,300.33,302.79,297.66,301.49,75,3.37,89,52,0.12
36,140,299.86,301.26,297.18,300.94,66,1.46,167,85,
36,140,306.14,306.5,303.29,307.14,38,1.55,175,100,
36,140,308.48,307.68,307.05,309.4,27,1.53,145,98,
36,140,302.61,304.81,300.34,303.74,59,3.31,62,99,
36,140,301.87,304.46,297.66,302.6,65,1.29,43,48,
36,140,308.48,311.31,306.29,308.72,41,0.76,158,98,
36,140,310.59,312.28,308.29,311.58,32,1.32,87,99,
36,140,303.68,308.98,299.89,304.82,68,4.52,72,100,
36,140,301.8,306,298.34,303.15,75,0.82,39,78,
36,140,305.77,308.16,304.29,306.49,48,0.41,234,56,
36,140,306.35,305.25,305.12,307.29,29,2.89,256,90,3.35
36,140,304.08,306.26,301.34,305.38,53,2.3,47,100,
36,140,300.78,302.89,298.29,303.16,68,2.47,102,76,
36,140,306.92,311.37,304.29,307.56,51,2.37,18,100,
36,140,305.55,310.23,304.29,307.02,57,3.18,43,100,0.85
36,140,301.11,303.61,300.28,302.6,69,1.12,1,100,6.48
36,140,302.33,307.72,301.29,302.59,77,6.64,204,100,
36,140,302.54,307.61,301.12,303.72,74,3.6,210,75,4.6
36,140,301.4,305.55,300.11,302.6,78,4.63,200,75,0.69
36,140,299.93,303.09,298.18,301.03,88,2.53,80,100,1.13
36,140,298.92,299.88,297.18,299.92,89,1.37,42,100,
36,140,299.47,299.47,299.11,299.83,92,2.41,91,100,5.62
36,140,297.19,298.18,296.07,298.16,97,3.12,34,100,2.73
36,140,296.41,297.27,295.29,297.04,95,0.49,39,100,0.63
36,140,297.13,298.04,295.34,298.15,94,1.62,332,100,
36,140,301.94,303.98,301.07,302.62,61,0.91,177,100,
36,140,304.69,306.06,303.11,305.37,47,4.53,184,92,
36,140,299.91,302.45,299.27,300.37,81,2.5,141,100,0.5
36,140,298,298.58,296.07,299.27,78,1.45,92,100,0.87
36,140,299.69,299.69,298.11,300.37,76,1.72,39,99,0.32
36,140,301.86,307.1,299.4,302.56,80,2.19,50,100,
36,140,298.29,299.26,296.29,299.82,92,2.6,78,100,
36,140,296.48,297.32,295.29,297.6,94,4.36,83,100,
36,140,298.91,299.81,296.07,300.47,87,4.02,34,100,
36,140,299.08,299.74,297.34,300.11,77,3.38,77,100,
36,140,296.22,297.01,294.29,297.6,93,2.27,102,100,
36,140,296.15,296.91,294.29,297.05,92,2,95,100,
36,140,297.95,298.78,297.62,299.34,88,2.92,95,100,1.54
36,140,297.88,298.71,297.18,298.81,88,3.09,100,75,
36,140,295.85,296.68,295.28,296.49,96,2.03,39,100,0.8
36,140,295.88,296.77,294.29,297.04,98,1.38,2,100,4.6
36,140,300.57,302.53,299.11,302.14,68,0.64,24,100,
36,140,304.53,310.23,302.11,305.38,65,0.25,310,100,
36,140,300.95,305.79,297.18,301.49,87,2.06,110,100,
36,140,298.26,299.23,296,299.83,92,1.43,47,96,
36,140,304.01,307.46,302.11,305.38,59,0.63,207,100,
36,140,306.89,308.39,305.29,308.69,41,2.62,161,73,
36,140,301.29,305.12,298.78,302.57,77,2.86,145,100,
36,140,300.41,303.7,298.29,302.05,82,1.29,141,100,
36,140,305.3,310.58,304.29,305.94,60,1.66,199,100,
36,140,307.21,310.69,305.29,308.74,47,3.61,148,99,
36,140,302.97,309.73,301.29,304.83,78,2.15,127,100,
36,140,301.6,306.77,300.34,303.72,82,1.51,140,100,
36,140,306.32,310.39,306.07,306.55,52,0.71,316,100,
36,140,309.22,311.75,307.11,311.46,38,2.65,83,59,
36,140,301.29,306.8,299.4,302.69,87,1.58,50,100,1.05
36,140,299.39,299.39,298.16,299.92,85,1.1,4,98,
36,140,305.21,307.15,304.79,306.55,48,1.16,235,100,
36,140,307.85,309.53,307.18,308.81,39,0.88,143,100,
36,140,302.17,305.03,299.89,303.16,65,3.47,187,100,
36,140,300.98,305.12,300.4,302.05,82,0.88,125,37,
36,140,306.84,310.24,306.07,309.27,48,1.75,40,4,
36,140,310.74,314.01,308.11,311.48,36,4.23,85,3,
36,140,302.6,305.88,301,303.81,65,1.53,45,98,4.21
36,140,300.71,303.93,297.29,301.58,78,1.28,314,49,
36,140,306.47,308.16,305.29,308.16,43,1.3,185,6,
36,140,308.58,309.97,306.34,310.91,36,4.04,176,3,
36,140,302.57,307.03,301.07,304.36,71,2.74,152,96,
36,140,302.9,309.53,300.34,303.72,78,0.52,145,65,
36,140,307.24,310.13,305.11,307.62,45,0.43,228,100,
36,140,305.31,305.14,304.92,307.05,37,3.91,168,100,5.62
36,140,303.77,308.16,301.29,305.38,64,1.45,119,100,0.25
36,140,301.22,304.66,299.33,303.16,75,1.04,330,100,
36,140,306.06,308.71,305.34,306.51,48,2.03,300,96,
36,140,308.35,309.31,306.49,310.51,35,1.92,221,83,
36,140,301.32,304.29,299.29,302.69,71,2.43,74,100,1.41
36,140,301.16,304.39,298.29,302.14,74,1.35,285,100,
36,140,305.58,307.11,304.11,307.6,45,0.6,330,53,
36,140,308.94,311.88,307.18,309.92,40,4.47,191,68,
36,140,302.69,306.06,301.29,303.25,65,4.17,340,100,11.53
36,140,302.77,306.85,299.34,303.25,68,0.69,255,100,
36,140,305.94,312.94,304.11,308.25,70,2.28,76,100,
36,140,311.11,316.94,307.18,312.04,41,3.04,94,100,
36,140,301.81,308.81,299.4,303.81,94,3.22,63,100,
36,140,301.24,307.74,298.18,302.6,93,1.51,347,100,
36,140,307.56,312.46,305.11,309.36,50,2.03,359,42,
36,140,309.74,312.07,307.29,311.03,36,1.38,58,63,
36,140,305.97,312.97,303.29,307.05,68,2.09,155,100,
36,140,303.44,308.15,301,305.38,67,0.71,349,95,
36,140,309.28,312.21,306.29,310.44,39,2.01,310,100,
36,140,310.51,312.82,308.11,312.02,34,6.33,199,100,
36,140,304.77,309.07,302.29,305.91,59,2.06,187,79,
36,140,302.01,305.4,299.29,304.83,69,1.51,35,73,
36,140,309.18,312.35,306.34,309.8,40,0.87,15,11,
36,140,306.29,311.28,304.26,307.29,55,4.12,90,75,0.12
36,140,303.27,306.42,300.29,304.27,61,2.67,179,2,
36,140,302.36,305.05,299.29,303.81,63,1.4,239,37,
36,140,305.32,312.32,304.29,305.94,70,1.54,93,100,
36,140,307.45,313.69,305.29,309.27,54,3.28,95,99,
36,140,302.22,304.46,299.83,303.15,61,1.42,146,100,
36,140,300.71,302.67,297.29,302.14,67,1.94,85,100,
36,140,305.39,309.01,303.34,306.58,54,3.88,83,100,
36,140,306.3,308.63,304.4,307.59,46,4.39,98,100,
36,140,301.12,304.73,298.29,302.05,77,2.87,85,99,
36,140,299.29,299.29,297.11,300.47,83,1.54,70,62,
36,140,305.47,309.18,303.29,306.58,54,1.63,55,28,
36,140,308,312.36,305.11,309.26,47,4.13,92,23,
36,140,301.8,304.48,298.22,302.57,66,2.83,99,38,
36,140,301.08,303.81,297.29,301.48,71,1.28,103,5,
36,140,309.09,311.18,308.16,310.34,37,2.96,110,48,
36,140,308.09,309.4,307.11,309.33,37,2.96,110,48,
36,140,302.07,303.61,299.4,304.24,57,2.6,134,10,
36,140,300.61,302.02,297.34,302.05,62,0.9,106,7,
36,140,307.05,308.41,304.29,308.22,40,1.12,143,5,
36,140,309.37,310.47,308.11,310.4,33,2.07,133,7,
36,140,302.99,305.12,300.29,303.72,57,2.8,137,99,
36,140,301.7,304.15,297.34,302.59,65,1.05,99,70,
36,140,306.95,308.24,304.29,308.22,40,1.5,139,21,
36,140,309.02,310.75,306.11,310.34,36,3.47,143,74,0.19
36,140,301.55,305.92,299.34,303.13,78,1.71,96,1,
36,140,301.51,305.82,299.34,302.57,78,1.71,96,1,
36,140,306.74,309.75,305.34,307.57,47,1.75,89,37,
36,140,308.05,309.61,305.34,309.26,38,4.56,82,64,
36,140,301.62,305.92,299.4,302.6,77,3.16,92,70,
36,140,300.56,304.18,298.78,302.05,83,1.99,58,100,
36,140,305.76,308.4,303.34,306.58,49,1.92,86,87,
36,140,305.86,310.31,304.11,307.05,55,4.14,119,95,
36,140,300.36,303.47,298.72,300.93,81,3.16,105,100,2.73
36,140,298.61,299.61,297.62,299.36,92,1.38,13,100,0.19
36,140,304.45,308.91,303.29,305.91,61,0.57,22,41,
36,140,306.09,313.09,304.11,307.07,67,2.54,121,56,
36,140,302.54,309.54,300.29,303.69,86,2.42,83,7,
36,140,299.15,299.15,299.15,299.15,92,1.64,30,3,
36,140,307.14,310.86,307.14,307.14,48,2.46,46,27,
36,140,307.3,311.2,305.51,309.27,48,4.65,85,71,
36,140,301.68,305.54,300.29,303.16,74,3.21,57,83,
36,140,299.95,302.37,299.95,299.95,79,3.06,332,42,
36,140,305.41,308,305.41,305.41,50,6.12,17,100,
36,140,301.83,305.02,301.83,301.83,69,2.03,49,100,
36,140,301.2,304.05,301.2,301.2,71,0.88,238,99,
36,140,300.1,302.34,300.1,300.1,75,2,349,87,
36,140,308.25,310.55,308.25,308.25,40,2.44,299,92,
36,140,310.93,313.62,310.93,310.93,34,1.96,210,76,
36,140,304.41,309.09,304.41,304.41,62,1.63,204,95,
36,140,302.29,304.42,302.29,302.29,60,2.89,293,20,
36,140,308.14,315.14,305.29,308.29,62,3.03,184,99,
36,140,305.01,309.9,305.01,305.01,60,6.58,185,95,
36,140,301.76,305.55,301.76,301.76,73,4.7,160,5,
36,140,300.75,304.53,300.75,300.75,82,3.01,141,18,
36,140,307.59,310.83,307.59,307.59,45,3.07,188,66,
36,140,309.39,312.08,309.39,309.39,38,4.46,190,93,
36,140,303.63,310.63,301.29,304.27,79,3.59,182,51,
36,140,301.91,308.72,299.29,303.16,87,1.92,158,27,
36,140,307.36,311,307.36,307.36,47,2.8,186,5,
36,140,307.89,310.79,305.91,308.29,43,4.48,173,11,1.04
36,140,302.83,306.98,302.83,302.83,68,3.11,173,0,
36,140,301.07,304.9,301.07,301.07,79,1.55,141,2,
36,140,306.79,310.45,306.79,306.79,49,1.59,85,0,
36,140,308.27,312.59,306.03,308.74,46,4.61,110,34,
36,140,304.63,311.63,302.69,305.9,71,3.5,85,93,
36,140,301.85,306.87,301.48,303.12,79,3.74,34,99,3.01
36,140,303.96,310.96,302.69,304.79,86,6.85,33,100,0.75
36,140,302.23,309.03,301.58,302.25,84,9.26,40,75,4.6
36,140,299.27,299.27,299.26,299.36,89,8.92,352,100,2.84
36,140,299.82,301.67,299.36,299.82,73,5.29,321,100,1.11
36,140,307.01,310.59,307.01,307.01,48,3.58,295,100,
36,140,309.63,315.27,308.81,310.9,45,4.99,188,65,
36,140,304.26,311.26,302.14,304.26,94,3.4,74,26,
36,140,302.04,309.04,301.03,302.04,92,1.93,73,42,
36,140,306.65,313.65,304.92,307.04,62,1.82,66,60,
36,140,308.15,315.15,307.14,308.15,60,3.66,94,70,
36,140,303.71,310.71,302.69,303.71,92,2,95,92,
36,140,300.97,307.17,300.28,302.04,95,2.1,68,76,
36,140,305.9,312.38,305.9,305.9,61,1.57,98,100,
36,140,308.25,315.25,308.25,308.25,65,3.24,120,100,
36,140,297.84,298.82,297.28,298.81,94,2.39,75,100,1.7
36,140,300.8,305.36,299.92,300.93,87,1.63,277,100,3.65
36,140,304.23,304.8,304.23,306.58,44,1.64,213,27,
36,140,307.54,309.82,306.58,309.23,42,3.23,140,21,
36,140,303.15,309.98,301.03,303.15,77,3.42,64,99,
36,140,300.14,303.06,299.28,301.48,82,3.16,69,45,
36,140,305.9,312.04,305.9,305.9,60,2.08,69,85,
36,140,302.9,306.92,302.9,302.9,67,4.76,95,85,
36,140,302.41,309.1,301.03,303.68,82,2.91,93,100,0.26
36,140,301.6,307.74,299.92,302.01,87,1.93,82,100,
36,140,301.38,306.35,301.25,302.59,83,3.09,120,75,
36,140,305.62,312.62,304.92,306.45,73,4.15,166,100,0.95
36,140,301.98,308.49,301.03,303.68,85,3.73,158,100,
36,140,301.3,306.65,300.93,302.56,86,2.48,141,99,
36,140,304.79,310.88,304.79,305.47,65,4.44,166,88,
36,140,305.93,311.43,305.47,305.93,58,5.15,181,81,
36,140,302.04,306.77,302.04,302.14,76,4.04,166,56,
36,140,301.48,306.09,301.48,302.14,80,4.06,176,98,
36,140,305.28,310.22,305.28,305.28,59,2.65,181,87,
36,140,306.27,313.27,306.03,306.48,62,2.06,160,75,
36,140,299.82,302.72,299.82,299.92,87,3.78,159,100,0.69
36,140,301.18,307.72,300.93,302.01,94,0.99,20,100,
36,140,305.34,309.19,305.34,307.69,55,4.26,184,93,
36,140,305.37,308.43,305.37,305.47,52,6.41,188,66,
36,140,301.98,307.02,301.48,303.68,78,4.22,165,1,
36,140,301.3,305.63,300.93,302.56,80,3.5,158,37,
36,140,305.9,308.41,305.9,305.9,48,4.12,191,8,
36,140,305.93,308.73,305.93,306.03,49,6.51,187,17,
36,140,302.96,308.93,302.14,304.23,75,4.37,180,96,
36,140,301.18,305.17,300.93,302.14,79,4.33,179,48,
36,140,305.71,310.6,303.12,306.48,57,7.27,198,85,
36,140,304.81,308.89,304.36,304.82,58,7.32,189,83,
36,140,301.85,306.3,301.48,303.12,76,4.69,173,72,
36,140,301.3,306.3,300.93,302.56,84,2.98,169,69,
36,140,304,305.91,303.12,304.26,52,4.45,189,54,4.21
36,140,305.62,309.5,304.92,306.45,54,3.69,161,93,
36,140,301.98,308.49,301.48,303.68,85,2.94,162,100,
36,140,301.3,307.01,300.47,302.56,88,1.38,147,100,
36,140,305.11,310.74,303.81,305.37,62,2.29,165,100,1.46
36,140,304.81,308.1,303.81,304.82,55,1.17,337,100,4.52
36,140,300.93,306.53,299.92,300.93,92,2.69,195,100,6.48
36,140,299.21,299.21,298.71,300.9,98,3.73,112,100,6.48
36,140,299.08,300.16,298.71,300.34,93,6.12,159,100,8.65
36,140,302.46,309.46,302.01,302.59,87,4.16,155,100,3.84
36,140,301.48,308.48,300.47,301.48,98,1.82,95,100,
